especie,aumento,filename,path,Clase,Caracteristicas visibles,Orientacion
Nogal cafetero,160X,Sun Sep 22 20-19-39.bmp,Nogal cafetero/160X/Sun Sep 22 20-19-39.bmp,1,2,45.0
Nogal cafetero,160X,Sun Sep 22 20-19-52.bmp,Nogal cafetero/160X/Sun Sep 22 20-19-52.bmp,1,1,45.0
Nogal cafetero,160X,Sun Sep 22 20-19-58.bmp,Nogal cafetero/160X/Sun Sep 22 20-19-58.bmp,1,2,45.0
Nogal cafetero,160X,Sun Sep 22 20-20-39.bmp,Nogal cafetero/160X/Sun Sep 22 20-20-39.bmp,1,2,-81.0
Nogal cafetero,160X,Sun Sep 22 20-20-54.bmp,Nogal cafetero/160X/Sun Sep 22 20-20-54.bmp,1,2,16.199996948242188
Nogal cafetero,160X,Sun Sep 22 20-21-01.bmp,Nogal cafetero/160X/Sun Sep 22 20-21-01.bmp,1,2,34.19999694824219
Nogal cafetero,160X,Sun Sep 22 20-21-16.bmp,Nogal cafetero/160X/Sun Sep 22 20-21-16.bmp,1,2,37.80000305175781
Nogal cafetero,160X,Sun Sep 22 20-21-37.bmp,Nogal cafetero/160X/Sun Sep 22 20-21-37.bmp,1,3,34.19999694824219
Nogal cafetero,160X,Sun Sep 22 20-21-50.bmp,Nogal cafetero/160X/Sun Sep 22 20-21-50.bmp,1,2,41.399993896484375
Nogal cafetero,160X,Sun Sep 22 20-21-59.bmp,Nogal cafetero/160X/Sun Sep 22 20-21-59.bmp,1,3,23.399993896484375
Nogal cafetero,160X,Sun Sep 22 20-22-05.bmp,Nogal cafetero/160X/Sun Sep 22 20-22-05.bmp,1,3,23.399993896484375
Nogal cafetero,160X,Sun Sep 22 20-22-11.bmp,Nogal cafetero/160X/Sun Sep 22 20-22-11.bmp,1,3,12.600006103515625
Nogal cafetero,160X,Sun Sep 22 20-22-54.bmp,Nogal cafetero/160X/Sun Sep 22 20-22-54.bmp,1,2,88.19999694824219
Nogal cafetero,160X,Sun Sep 22 20-23-02.bmp,Nogal cafetero/160X/Sun Sep 22 20-23-02.bmp,1,1,77.39999389648438
Nogal cafetero,160X,Sun Sep 22 20-23-08.bmp,Nogal cafetero/160X/Sun Sep 22 20-23-08.bmp,1,1,12.600006103515625
Nogal cafetero,160X,Sun Sep 22 20-23-17.bmp,Nogal cafetero/160X/Sun Sep 22 20-23-17.bmp,1,2,48.600006103515625
Nogal cafetero,160X,Sun Sep 22 20-23-28.bmp,Nogal cafetero/160X/Sun Sep 22 20-23-28.bmp,1,2,34.19999694824219
Nogal cafetero,160X,Sun Sep 22 20-23-33.bmp,Nogal cafetero/160X/Sun Sep 22 20-23-33.bmp,1,2,45.0
Nogal cafetero,160X,Sun Sep 22 20-23-48.bmp,Nogal cafetero/160X/Sun Sep 22 20-23-48.bmp,1,2,81.0
Nogal cafetero,160X,Sun Sep 22 20-23-54.bmp,Nogal cafetero/160X/Sun Sep 22 20-23-54.bmp,1,2,84.60000610351562
Nogal cafetero,160X,Sun Sep 22 20-24-01.bmp,Nogal cafetero/160X/Sun Sep 22 20-24-01.bmp,1,2,81.0
Nogal cafetero,160X,Sun Sep 22 20-24-10.bmp,Nogal cafetero/160X/Sun Sep 22 20-24-10.bmp,1,2,-81.0
Nogal cafetero,160X,Sun Sep 22 20-24-18.bmp,Nogal cafetero/160X/Sun Sep 22 20-24-18.bmp,1,2,59.399993896484375
Nogal cafetero,160X,Thu Sep 12 16-36-10.bmp,Nogal cafetero/160X/Thu Sep 12 16-36-10.bmp,1,2,37.80000305175781
Nogal cafetero,160X,Thu Sep 12 16-36-21.bmp,Nogal cafetero/160X/Thu Sep 12 16-36-21.bmp,1,3,37.80000305175781
Nogal cafetero,160X,Thu Sep 12 16-36-30.bmp,Nogal cafetero/160X/Thu Sep 12 16-36-30.bmp,1,3,37.80000305175781
Nogal cafetero,160X,Thu Sep 12 16-36-42.bmp,Nogal cafetero/160X/Thu Sep 12 16-36-42.bmp,1,2,37.80000305175781
Nogal cafetero,160X,Thu Sep 12 16-36-58.bmp,Nogal cafetero/160X/Thu Sep 12 16-36-58.bmp,1,3,41.399993896484375
Nogal cafetero,160X,Thu Sep 12 16-37-53.bmp,Nogal cafetero/160X/Thu Sep 12 16-37-53.bmp,1,2,-30.599998474121094
Nogal cafetero,160X,Thu Sep 12 16-38-02.bmp,Nogal cafetero/160X/Thu Sep 12 16-38-02.bmp,1,4,-23.399993896484375
Nogal cafetero,160X,Thu Sep 12 16-38-29.bmp,Nogal cafetero/160X/Thu Sep 12 16-38-29.bmp,1,2,41.399993896484375
Nogal cafetero,160X,Thu Sep 12 16-38-36.bmp,Nogal cafetero/160X/Thu Sep 12 16-38-36.bmp,1,2,41.399993896484375
Nogal cafetero,160X,Thu Sep 12 16-38-52.bmp,Nogal cafetero/160X/Thu Sep 12 16-38-52.bmp,1,3,12.600006103515625
Nogal cafetero,160X,Thu Sep 12 16-39-10.bmp,Nogal cafetero/160X/Thu Sep 12 16-39-10.bmp,1,3,1.8000030517578125
Nogal cafetero,160X,Thu Sep 12 16-39-20.bmp,Nogal cafetero/160X/Thu Sep 12 16-39-20.bmp,1,2,-5.399993896484375
Nogal cafetero,160X,Thu Sep 12 16-42-42.bmp,Nogal cafetero/160X/Thu Sep 12 16-42-42.bmp,1,2,5.399993896484375
Nogal cafetero,160X,Thu Sep 12 16-42-51.bmp,Nogal cafetero/160X/Thu Sep 12 16-42-51.bmp,1,3,5.399993896484375
Nogal cafetero,160X,Thu Sep 12 16-43-10.bmp,Nogal cafetero/160X/Thu Sep 12 16-43-10.bmp,1,3,16.199996948242188
Nogal cafetero,160X,Thu Sep 12 16-43-26.bmp,Nogal cafetero/160X/Thu Sep 12 16-43-26.bmp,1,2,-5.399993896484375
Nogal cafetero,160X,Thu Sep 12 16-43-41.bmp,Nogal cafetero/160X/Thu Sep 12 16-43-41.bmp,1,2,1.8000030517578125
Nogal cafetero,160X,Thu Sep 12 16-44-04.bmp,Nogal cafetero/160X/Thu Sep 12 16-44-04.bmp,1,2,-1.8000030517578125
Nogal cafetero,160X,Thu Sep 12 16-46-43.bmp,Nogal cafetero/160X/Thu Sep 12 16-46-43.bmp,1,3,-48.599998474121094
Nogal cafetero,160X,Thu Sep 12 16-47-58.bmp,Nogal cafetero/160X/Thu Sep 12 16-47-58.bmp,1,2,-9.0
Nogal cafetero,160X,Thu Sep 12 16-48-07.bmp,Nogal cafetero/160X/Thu Sep 12 16-48-07.bmp,1,2,12.600006103515625
Nogal cafetero,160X,Thu Sep 12 16-49-13.bmp,Nogal cafetero/160X/Thu Sep 12 16-49-13.bmp,1,2,77.39999389648438
Nogal cafetero,160X,Thu Sep 12 16-49-57.bmp,Nogal cafetero/160X/Thu Sep 12 16-49-57.bmp,1,2,-59.39999961853027
Nogal cafetero,160X,Thu Sep 12 16-50-11.bmp,Nogal cafetero/160X/Thu Sep 12 16-50-11.bmp,1,2,-45.0
Nogal cafetero,160X,Thu Sep 12 16-50-41.bmp,Nogal cafetero/160X/Thu Sep 12 16-50-41.bmp,1,2,41.399993896484375
Nogal cafetero,160X,Thu Sep 12 16-50-53.bmp,Nogal cafetero/160X/Thu Sep 12 16-50-53.bmp,1,3,-16.199996948242188
Nogal cafetero,160X,Thu Sep 12 16-51-38.bmp,Nogal cafetero/160X/Thu Sep 12 16-51-38.bmp,1,3,66.60000610351562
Nogal cafetero,160X,Thu Sep 12 16-51-50.bmp,Nogal cafetero/160X/Thu Sep 12 16-51-50.bmp,1,4,34.19999694824219
Nogal cafetero,160X,Thu Sep 12 16-52-20.bmp,Nogal cafetero/160X/Thu Sep 12 16-52-20.bmp,1,2,-1.8000030517578125
Nogal cafetero,160X,Thu Sep 12 16-52-29.bmp,Nogal cafetero/160X/Thu Sep 12 16-52-29.bmp,1,2,-41.400001525878906
Nogal cafetero,160X,Thu Sep 12 16-55-27.bmp,Nogal cafetero/160X/Thu Sep 12 16-55-27.bmp,1,2,19.800003051757812
Nogal cafetero,160X,Thu Sep 12 16-55-28.bmp,Nogal cafetero/160X/Thu Sep 12 16-55-28.bmp,1,3,16.199996948242188
Nogal cafetero,160X,Thu Sep 12 16-55-45.bmp,Nogal cafetero/160X/Thu Sep 12 16-55-45.bmp,1,2,27.0
Nogal cafetero,160X,Thu Sep 12 16-55-51.bmp,Nogal cafetero/160X/Thu Sep 12 16-55-51.bmp,1,3,55.80000305175781
Nogal cafetero,160X,Thu Sep 12 16-56-03.bmp,Nogal cafetero/160X/Thu Sep 12 16-56-03.bmp,1,3,63.0
Nogal cafetero,160X,Thu Sep 12 16-56-30.bmp,Nogal cafetero/160X/Thu Sep 12 16-56-30.bmp,1,2,45.0
Nogal cafetero,160X,Thu Sep 12 16-56-35.bmp,Nogal cafetero/160X/Thu Sep 12 16-56-35.bmp,1,2,73.80000305175781
Nogal cafetero,160X,Thu Sep 12 16-56-49.bmp,Nogal cafetero/160X/Thu Sep 12 16-56-49.bmp,1,2,-70.20000076293945
Nogal cafetero,160X,Thu Sep 12 16-57-07.bmp,Nogal cafetero/160X/Thu Sep 12 16-57-07.bmp,1,2,-88.20000004768372
Nogal cafetero,160X,Thu Sep 12 16-57-28.bmp,Nogal cafetero/160X/Thu Sep 12 16-57-28.bmp,1,3,5.399993896484375
Nogal cafetero,160X,Thu Sep 12 16-58-05.bmp,Nogal cafetero/160X/Thu Sep 12 16-58-05.bmp,1,3,1.8000030517578125
Nogal cafetero,160X,Thu Sep 12 16-58-17.bmp,Nogal cafetero/160X/Thu Sep 12 16-58-17.bmp,1,2,1.8000030517578125
Nogal cafetero,160X,Thu Sep 12 16-58-31.bmp,Nogal cafetero/160X/Thu Sep 12 16-58-31.bmp,1,3,9.0
Nogal cafetero,160X,Thu Sep 12 16-58-44.bmp,Nogal cafetero/160X/Thu Sep 12 16-58-44.bmp,1,2,23.399993896484375
Nogal cafetero,160X,Thu Sep 12 16-59-17.bmp,Nogal cafetero/160X/Thu Sep 12 16-59-17.bmp,1,2,-41.400001525878906
Nogal cafetero,160X,Thu Sep 12 16-59-29.bmp,Nogal cafetero/160X/Thu Sep 12 16-59-29.bmp,1,2,-34.20000076293945
Nogal cafetero,160X,Thu Sep 12 16-59-49.bmp,Nogal cafetero/160X/Thu Sep 12 16-59-49.bmp,1,1,-30.599998474121094
Nogal cafetero,160X,Thu Sep 12 17-00-09.bmp,Nogal cafetero/160X/Thu Sep 12 17-00-09.bmp,1,2,-23.399993896484375
Nogal cafetero,160X,Thu Sep 12 17-00-23.bmp,Nogal cafetero/160X/Thu Sep 12 17-00-23.bmp,1,2,-27.0
Nogal cafetero,160X,Thu Sep 12 17-01-00.bmp,Nogal cafetero/160X/Thu Sep 12 17-01-00.bmp,1,2,1.8000030517578125
Nogal cafetero,160X,Thu Sep 12 17-01-06.bmp,Nogal cafetero/160X/Thu Sep 12 17-01-06.bmp,1,2,12.600006103515625
Nogal cafetero,160X,Thu Sep 12 17-01-17.bmp,Nogal cafetero/160X/Thu Sep 12 17-01-17.bmp,1,2,27.0
Nogal cafetero,160X,Thu Sep 12 17-01-26.bmp,Nogal cafetero/160X/Thu Sep 12 17-01-26.bmp,1,2,34.19999694824219
Nogal cafetero,160X,Thu Sep 12 17-01-37.bmp,Nogal cafetero/160X/Thu Sep 12 17-01-37.bmp,1,2,41.399993896484375
Nogal cafetero,160X,Thu Sep 12 17-01-47.bmp,Nogal cafetero/160X/Thu Sep 12 17-01-47.bmp,1,2,41.399993896484375
Nogal cafetero,160X,Thu Sep 12 17-01-52.bmp,Nogal cafetero/160X/Thu Sep 12 17-01-52.bmp,1,3,41.399993896484375
Nogal cafetero,160X,Thu Sep 12 17-02-11.bmp,Nogal cafetero/160X/Thu Sep 12 17-02-11.bmp,1,2,55.80000305175781
Nogal cafetero,160X,Thu Sep 12 17-02-28.bmp,Nogal cafetero/160X/Thu Sep 12 17-02-28.bmp,1,2,52.19999694824219
Nogal cafetero,160X,Thu Sep 12 17-02-41.bmp,Nogal cafetero/160X/Thu Sep 12 17-02-41.bmp,1,2,55.80000305175781
Nogal cafetero,160X,Thu Sep 12 17-02-56.bmp,Nogal cafetero/160X/Thu Sep 12 17-02-56.bmp,1,3,59.399993896484375
Nogal cafetero,160X,Thu Sep 12 17-05-18.bmp,Nogal cafetero/160X/Thu Sep 12 17-05-18.bmp,1,2,27.0
Nogal cafetero,160X,Thu Sep 12 17-05-49.bmp,Nogal cafetero/160X/Thu Sep 12 17-05-49.bmp,1,3,16.199996948242188
Nogal cafetero,160X,Thu Sep 12 17-06-30.bmp,Nogal cafetero/160X/Thu Sep 12 17-06-30.bmp,1,2,-81.0
Nogal cafetero,160X,Thu Sep 12 17-08-14.bmp,Nogal cafetero/160X/Thu Sep 12 17-08-14.bmp,1,1,12.600006103515625
Nogal cafetero,160X,Thu Sep 12 17-08-31.bmp,Nogal cafetero/160X/Thu Sep 12 17-08-31.bmp,1,2,9.0
Nogal cafetero,160X,Thu Sep 12 17-08-47.bmp,Nogal cafetero/160X/Thu Sep 12 17-08-47.bmp,1,1,1.8000030517578125
Nogal cafetero,160X,Thu Sep 12 17-09-59.bmp,Nogal cafetero/160X/Thu Sep 12 17-09-59.bmp,1,2,-23.399993896484375
Nogal cafetero,160X,Thu Sep 12 17-10-06.bmp,Nogal cafetero/160X/Thu Sep 12 17-10-06.bmp,1,3,-34.20000076293945
Nogal cafetero,160X,Thu Sep 12 17-10-19.bmp,Nogal cafetero/160X/Thu Sep 12 17-10-19.bmp,1,3,-23.399993896484375
Nogal cafetero,160X,Thu Sep 12 17-12-33.bmp,Nogal cafetero/160X/Thu Sep 12 17-12-33.bmp,1,1,-48.599998474121094
Nogal cafetero,160X,Thu Sep 12 17-12-38.bmp,Nogal cafetero/160X/Thu Sep 12 17-12-38.bmp,1,2,-45.0
Nogal cafetero,160X,Thu Sep 12 17-12-46.bmp,Nogal cafetero/160X/Thu Sep 12 17-12-46.bmp,1,2,-16.199996948242188
Nogal cafetero,160X,Thu Sep 12 17-12-54.bmp,Nogal cafetero/160X/Thu Sep 12 17-12-54.bmp,1,1,5.399993896484375
Nogal cafetero,160X,Thu Sep 12 17-13-00.bmp,Nogal cafetero/160X/Thu Sep 12 17-13-00.bmp,1,2,48.600006103515625
Nogal cafetero,160X,Thu Sep 12 17-13-08.bmp,Nogal cafetero/160X/Thu Sep 12 17-13-08.bmp,1,2,52.19999694824219
Nogal cafetero,160X,Thu Sep 12 17-13-21.bmp,Nogal cafetero/160X/Thu Sep 12 17-13-21.bmp,1,2,63.0
Nogal cafetero,160X,Thu Sep 12 17-13-27.bmp,Nogal cafetero/160X/Thu Sep 12 17-13-27.bmp,1,2,66.60000610351562
Nogal cafetero,160X,Thu Sep 12 17-13-32.bmp,Nogal cafetero/160X/Thu Sep 12 17-13-32.bmp,1,2,59.399993896484375
Nogal cafetero,160X,Thu Sep 12 17-15-22.bmp,Nogal cafetero/160X/Thu Sep 12 17-15-22.bmp,1,2,12.600006103515625
Nogal cafetero,160X,Thu Sep 12 17-16-52.bmp,Nogal cafetero/160X/Thu Sep 12 17-16-52.bmp,1,2,37.80000305175781
Nogal cafetero,160X,Thu Sep 12 17-16-59.bmp,Nogal cafetero/160X/Thu Sep 12 17-16-59.bmp,1,3,45.0
Nogal cafetero,160X,Thu Sep 12 17-18-18.bmp,Nogal cafetero/160X/Thu Sep 12 17-18-18.bmp,1,1,12.600006103515625
Nogal cafetero,160X,Thu Sep 12 17-18-31.bmp,Nogal cafetero/160X/Thu Sep 12 17-18-31.bmp,1,2,55.80000305175781
Nogal cafetero,160X,Thu Sep 12 17-18-48.bmp,Nogal cafetero/160X/Thu Sep 12 17-18-48.bmp,1,2,55.80000305175781
Nogal cafetero,160X,Thu Sep 12 17-23-37.bmp,Nogal cafetero/160X/Thu Sep 12 17-23-37.bmp,1,1,12.600006103515625
Nogal cafetero,160X,Thu Sep 12 17-23-52.bmp,Nogal cafetero/160X/Thu Sep 12 17-23-52.bmp,1,1,34.19999694824219
Nogal cafetero,160X,Thu Sep 26 19-27-53.bmp,Nogal cafetero/160X/Thu Sep 26 19-27-53.bmp,1,2,77.39999389648438
Nogal cafetero,160X,Thu Sep 26 19-28-22.bmp,Nogal cafetero/160X/Thu Sep 26 19-28-22.bmp,1,2,59.399993896484375
Nogal cafetero,160X,Thu Sep 26 19-28-34.bmp,Nogal cafetero/160X/Thu Sep 26 19-28-34.bmp,1,3,55.80000305175781
Nogal cafetero,160X,Thu Sep 26 19-28-39.bmp,Nogal cafetero/160X/Thu Sep 26 19-28-39.bmp,1,2,55.80000305175781
Nogal cafetero,160X,Thu Sep 26 19-28-56.bmp,Nogal cafetero/160X/Thu Sep 26 19-28-56.bmp,1,3,55.80000305175781
Nogal cafetero,160X,Thu Sep 26 19-29-26.bmp,Nogal cafetero/160X/Thu Sep 26 19-29-26.bmp,1,3,59.399993896484375
Nogal cafetero,160X,Thu Sep 26 19-29-46.bmp,Nogal cafetero/160X/Thu Sep 26 19-29-46.bmp,1,3,48.600006103515625
Nogal cafetero,160X,Thu Sep 26 19-29-50.bmp,Nogal cafetero/160X/Thu Sep 26 19-29-50.bmp,1,4,48.600006103515625
Nogal cafetero,160X,Thu Sep 26 19-29-56.bmp,Nogal cafetero/160X/Thu Sep 26 19-29-56.bmp,1,4,48.600006103515625
Nogal cafetero,160X,Thu Sep 26 19-30-01.bmp,Nogal cafetero/160X/Thu Sep 26 19-30-01.bmp,1,2,52.19999694824219
Nogal cafetero,160X,Thu Sep 26 19-30-08.bmp,Nogal cafetero/160X/Thu Sep 26 19-30-08.bmp,1,3,45.0
Nogal cafetero,160X,Thu Sep 26 19-30-12.bmp,Nogal cafetero/160X/Thu Sep 26 19-30-12.bmp,1,4,48.600006103515625
Nogal cafetero,160X,Thu Sep 26 19-30-20.bmp,Nogal cafetero/160X/Thu Sep 26 19-30-20.bmp,1,4,45.0
Nogal cafetero,160X,Thu Sep 26 19-30-29.bmp,Nogal cafetero/160X/Thu Sep 26 19-30-29.bmp,1,3,59.399993896484375
Nogal cafetero,160X,Thu Sep 26 19-30-33.bmp,Nogal cafetero/160X/Thu Sep 26 19-30-33.bmp,1,3,55.80000305175781
Nogal cafetero,160X,Thu Sep 26 19-30-37.bmp,Nogal cafetero/160X/Thu Sep 26 19-30-37.bmp,1,3,52.19999694824219
Nogal cafetero,160X,Thu Sep 26 19-30-49.bmp,Nogal cafetero/160X/Thu Sep 26 19-30-49.bmp,1,3,55.80000305175781
Nogal cafetero,160X,Thu Sep 26 19-30-59.bmp,Nogal cafetero/160X/Thu Sep 26 19-30-59.bmp,1,3,55.80000305175781
Nogal cafetero,160X,Thu Sep 26 19-31-07.bmp,Nogal cafetero/160X/Thu Sep 26 19-31-07.bmp,1,2,45.0
Nogal cafetero,160X,Thu Sep 26 19-32-17.bmp,Nogal cafetero/160X/Thu Sep 26 19-32-17.bmp,1,3,-41.400001525878906
Nogal cafetero,160X,Thu Sep 26 19-32-38.bmp,Nogal cafetero/160X/Thu Sep 26 19-32-38.bmp,1,4,-34.20000076293945
Nogal cafetero,160X,Thu Sep 26 19-33-18.bmp,Nogal cafetero/160X/Thu Sep 26 19-33-18.bmp,1,2,9.0
Nogal cafetero,160X,Thu Sep 26 19-33-25.bmp,Nogal cafetero/160X/Thu Sep 26 19-33-25.bmp,1,2,12.600006103515625
Nogal cafetero,160X,Thu Sep 26 19-33-43.bmp,Nogal cafetero/160X/Thu Sep 26 19-33-43.bmp,1,3,1.8000030517578125
Nogal cafetero,160X,Thu Sep 26 19-33-49.bmp,Nogal cafetero/160X/Thu Sep 26 19-33-49.bmp,1,3,9.0
Nogal cafetero,160X,Thu Sep 26 19-33-58.bmp,Nogal cafetero/160X/Thu Sep 26 19-33-58.bmp,1,3,12.600006103515625
Nogal cafetero,160X,Thu Sep 26 19-34-10.bmp,Nogal cafetero/160X/Thu Sep 26 19-34-10.bmp,1,2,12.600006103515625
Nogal cafetero,160X,Thu Sep 26 19-34-24.bmp,Nogal cafetero/160X/Thu Sep 26 19-34-24.bmp,1,3,9.0
Nogal cafetero,160X,Thu Sep 26 19-34-37.bmp,Nogal cafetero/160X/Thu Sep 26 19-34-37.bmp,1,2,59.399993896484375
Nogal cafetero,160X,Thu Sep 26 19-34-41.bmp,Nogal cafetero/160X/Thu Sep 26 19-34-41.bmp,1,4,66.60000610351562
Nogal cafetero,160X,Thu Sep 26 19-34-48.bmp,Nogal cafetero/160X/Thu Sep 26 19-34-48.bmp,1,3,66.60000610351562
Nogal cafetero,160X,Thu Sep 26 19-35-03.bmp,Nogal cafetero/160X/Thu Sep 26 19-35-03.bmp,1,2,5.399993896484375
Nogal cafetero,160X,Thu Sep 26 19-35-12.bmp,Nogal cafetero/160X/Thu Sep 26 19-35-12.bmp,1,2,81.0
Nogal cafetero,160X,Thu Sep 26 19-36-51.bmp,Nogal cafetero/160X/Thu Sep 26 19-36-51.bmp,1,2,77.39999389648438
Nogal cafetero,160X,Thu Sep 26 19-36-58.bmp,Nogal cafetero/160X/Thu Sep 26 19-36-58.bmp,1,3,-12.600006103515625
Nogal cafetero,160X,Thu Sep 26 19-37-10.bmp,Nogal cafetero/160X/Thu Sep 26 19-37-10.bmp,1,2,70.19999694824219
Nogal cafetero,160X,Thu Sep 26 19-37-27.bmp,Nogal cafetero/160X/Thu Sep 26 19-37-27.bmp,1,3,-81.0
Nogal cafetero,160X,Thu Sep 26 19-37-35.bmp,Nogal cafetero/160X/Thu Sep 26 19-37-35.bmp,1,4,-84.60000038146973
Nogal cafetero,160X,Thu Sep 26 19-37-39.bmp,Nogal cafetero/160X/Thu Sep 26 19-37-39.bmp,1,3,88.19999694824219
Nogal cafetero,160X,Thu Sep 26 19-37-46.bmp,Nogal cafetero/160X/Thu Sep 26 19-37-46.bmp,1,2,-84.60000038146973
Nogal cafetero,160X,Thu Sep 26 19-37-59.bmp,Nogal cafetero/160X/Thu Sep 26 19-37-59.bmp,1,2,-77.39999961853027
Nogal cafetero,160X,Thu Sep 26 19-38-18.bmp,Nogal cafetero/160X/Thu Sep 26 19-38-18.bmp,1,3,-16.199996948242188
Nogal cafetero,160X,Thu Sep 26 19-38-47.bmp,Nogal cafetero/160X/Thu Sep 26 19-38-47.bmp,1,2,70.19999694824219
Nogal cafetero,160X,Thu Sep 26 19-39-05.bmp,Nogal cafetero/160X/Thu Sep 26 19-39-05.bmp,1,3,73.80000305175781
Nogal cafetero,160X,Thu Sep 26 19-39-46.bmp,Nogal cafetero/160X/Thu Sep 26 19-39-46.bmp,1,2,-9.0
Nogal cafetero,160X,Thu Sep 26 19-39-53.bmp,Nogal cafetero/160X/Thu Sep 26 19-39-53.bmp,1,2,-9.0
Nogal cafetero,160X,Tue Sep 24 19-56-14.bmp,Nogal cafetero/160X/Tue Sep 24 19-56-14.bmp,1,2,-5.399993896484375
Nogal cafetero,160X,Tue Sep 24 19-56-18.bmp,Nogal cafetero/160X/Tue Sep 24 19-56-18.bmp,1,2,-5.399993896484375
Nogal cafetero,160X,Tue Sep 24 19-58-47.bmp,Nogal cafetero/160X/Tue Sep 24 19-58-47.bmp,1,2,-34.20000076293945
Nogal cafetero,160X,Tue Sep 24 20-01-56.bmp,Nogal cafetero/160X/Tue Sep 24 20-01-56.bmp,1,2,27.0
Nogal cafetero,160X,Tue Sep 24 20-02-00.bmp,Nogal cafetero/160X/Tue Sep 24 20-02-00.bmp,1,2,34.19999694824219
Nogal cafetero,160X,Tue Sep 24 20-02-03.bmp,Nogal cafetero/160X/Tue Sep 24 20-02-03.bmp,1,2,37.80000305175781
Nogal cafetero,160X,Tue Sep 24 20-02-09.bmp,Nogal cafetero/160X/Tue Sep 24 20-02-09.bmp,1,3,37.80000305175781
Nogal cafetero,160X,Tue Sep 24 20-02-15.bmp,Nogal cafetero/160X/Tue Sep 24 20-02-15.bmp,1,2,41.399993896484375
Nogal cafetero,160X,Tue Sep 24 20-02-18.bmp,Nogal cafetero/160X/Tue Sep 24 20-02-18.bmp,1,3,52.19999694824219
Nogal cafetero,160X,Tue Sep 24 20-02-26.bmp,Nogal cafetero/160X/Tue Sep 24 20-02-26.bmp,1,3,59.399993896484375
Nogal cafetero,160X,Tue Sep 24 20-02-33.bmp,Nogal cafetero/160X/Tue Sep 24 20-02-33.bmp,1,2,70.19999694824219
Nogal cafetero,160X,Tue Sep 24 20-02-38.bmp,Nogal cafetero/160X/Tue Sep 24 20-02-38.bmp,1,2,77.39999389648438
Nogal cafetero,160X,Tue Sep 24 20-03-04.bmp,Nogal cafetero/160X/Tue Sep 24 20-03-04.bmp,1,2,70.19999694824219
Nogal cafetero,160X,Tue Sep 24 20-03-12.bmp,Nogal cafetero/160X/Tue Sep 24 20-03-12.bmp,1,3,81.0
Nogal cafetero,160X,Tue Sep 24 20-03-20.bmp,Nogal cafetero/160X/Tue Sep 24 20-03-20.bmp,1,2,73.80000305175781
Nogal cafetero,160X,Tue Sep 24 20-03-39.bmp,Nogal cafetero/160X/Tue Sep 24 20-03-39.bmp,1,2,-52.20000076293945
Nogal cafetero,160X,Tue Sep 24 20-03-42.bmp,Nogal cafetero/160X/Tue Sep 24 20-03-42.bmp,1,3,-34.20000076293945
Nogal cafetero,160X,Tue Sep 24 20-03-48.bmp,Nogal cafetero/160X/Tue Sep 24 20-03-48.bmp,1,2,-23.399993896484375
Nogal cafetero,160X,Tue Sep 24 20-03-58.bmp,Nogal cafetero/160X/Tue Sep 24 20-03-58.bmp,1,2,-37.79999923706055
Nogal cafetero,160X,Tue Sep 24 20-05-01.bmp,Nogal cafetero/160X/Tue Sep 24 20-05-01.bmp,1,2,-9.0
Nogal cafetero,160X,Tue Sep 24 20-05-43.bmp,Nogal cafetero/160X/Tue Sep 24 20-05-43.bmp,1,2,88.19999694824219
Nogal cafetero,160X,Tue Sep 24 20-05-50.bmp,Nogal cafetero/160X/Tue Sep 24 20-05-50.bmp,1,2,-88.20000004768372
Nogal cafetero,160X,Tue Sep 24 20-06-11.bmp,Nogal cafetero/160X/Tue Sep 24 20-06-11.bmp,1,3,84.60000610351562
Nogal cafetero,160X,Tue Sep 24 20-06-25.bmp,Nogal cafetero/160X/Tue Sep 24 20-06-25.bmp,1,3,59.399993896484375
Nogal cafetero,160X,Tue Sep 24 20-07-32.bmp,Nogal cafetero/160X/Tue Sep 24 20-07-32.bmp,1,2,-41.400001525878906
Nogal cafetero,160X,Tue Sep 24 20-08-01.bmp,Nogal cafetero/160X/Tue Sep 24 20-08-01.bmp,1,2,-41.400001525878906
Nogal cafetero,160X,Tue Sep 24 20-08-31.bmp,Nogal cafetero/160X/Tue Sep 24 20-08-31.bmp,1,2,-37.79999923706055
Nogal cafetero,160X,Tue Sep 24 20-08-35.bmp,Nogal cafetero/160X/Tue Sep 24 20-08-35.bmp,1,2,-34.20000076293945
Nogal cafetero,160X,Tue Sep 24 20-08-40.bmp,Nogal cafetero/160X/Tue Sep 24 20-08-40.bmp,1,3,-16.199996948242188
Nogal cafetero,160X,Tue Sep 24 20-09-06.bmp,Nogal cafetero/160X/Tue Sep 24 20-09-06.bmp,1,3,-1.8000030517578125
Nogal cafetero,160X,Tue Sep 24 20-09-27.bmp,Nogal cafetero/160X/Tue Sep 24 20-09-27.bmp,1,3,9.0
Nogal cafetero,160X,Tue Sep 24 20-09-39.bmp,Nogal cafetero/160X/Tue Sep 24 20-09-39.bmp,1,2,1.8000030517578125
Nogal cafetero,160X,Tue Sep 24 20-09-45.bmp,Nogal cafetero/160X/Tue Sep 24 20-09-45.bmp,1,2,9.0
Nogal cafetero,160X,Tue Sep 24 20-10-08.bmp,Nogal cafetero/160X/Tue Sep 24 20-10-08.bmp,1,2,5.399993896484375
